,LV ActivePower (kW)
25605,162.55239868164
11454,3604.21899414062
21861,3341.94311523437
28157,241.274597167968
3204,175.74690246582
31796,1425.41003417968
41639,1771.32604980468
44442,1299.86694335937
40187,1549.88793945312
41794,622.150817871093
22741,1345.40905761718
15123,3548.05102539062
23913,239.082199096679
26686,42.1234893798828
9755,3584.46997070312
49178,3598.19311523437
41080,1215.25
15932,755.423522949218
25442,235.647399902343
40858,1391.125
10736,2862.86010742187
13534,59.7431411743164
21168,2995.72705078125
35320,633.808471679687
17476,1867.91198730468
36236,76.1069183349609
20996,531.340393066406
4102,3602.580078125
37378,163.136001586914
8718,3462.19091796875
23735,2457.72290039062
2434,3460.90600585937
43515,866.913696289062
23847,2391.01000976562
19647,1133.84594726562
25498,1264.58996582031
20484,1959.30200195312
20196,1757.54699707031
10006,1243.35400390625
45956,3600.50708007812
29927,1254.39904785156
40768,601.855712890625
44530,397.387908935546
43299,697.764892578125
39152,2748.68505859375
11591,3553.60107421875
47422,3568.0419921875
21697,177.985702514648
20733,3124.26611328125
35594,845.711791992187
40765,229.283996582031
43565,584.043579101562
10987,3528.3740234375
45041,2653.99389648437
22564,3579.06005859375
41427,770.425170898437
16131,1462.10400390625
37849,3600.69311523437
11212,32.6708793640136
42413,218.981903076171
23651,570.606872558593
24559,1713.32202148437
2666,2857.80688476562
24458,2670.916015625
2698,3597.9169921875
38318,892.746276855468
20850,2754.873046875
14860,1822.26098632812
23739,1548.24499511718
34009,938.759582519531
48217,2057.78002929687
2482,2945.02294921875
62,578.261596679687
22158,229.057495117187
32165,1023.85302734375
43447,499.929901123046
4691,11.9608001708984
24217,762.288696289062
21229,926.367370605468
33168,1630.46704101562
25051,1476.82800292968
7496,469.282806396484
8103,3461.82495117187
22080,301.716186523437
4899,2683.35107421875
35781,449.417785644531
35094,416.741485595703
21211,910.119812011718
32112,197.857803344726
30625,1861.48999023437
2985,2125.31909179687
35108,288.222595214843
15078,3154.28198242187
21406,173.236602783203
41004,2257.99609375
37187,534.267517089843
36963,1851.56298828125
47446,2598.86108398437
16070,442.516204833984
45594,1272.90795898437
37144,224.380996704101
19432,1595.74401855468
34990,5.19426202774047
8892,1757.19702148437
5712,3510.001953125
2655,2608.5009765625
17103,101.452598571777
40145,531.103088378906
10976,2697.1640625
4664,190.758697509765
8143,3461.85302734375
32431,3095.2470703125
43555,1607.83703613281
22363,137.032394409179
45759,3377.06103515625
29161,8.31014919281005
2660,3022.34204101562
32671,1015.61499023437
43437,1392.73706054687
31064,3201.80102539062
39153,2759.21606445312
36903,2759.06591796875
24414,2291.30688476562
421,1931.083984375
49633,367.076507568359
12240,408.586486816406
27070,1465.38403320312
21223,950.831176757812
43796,138.192993164062
37851,3476.69897460937
6495,2077.91088867187
29522,212.39419555664
11119,1042.5009765625
20394,1553.5439453125
10002,1524.46398925781
49592,509.426391601562
46581,1086.44604492187
49368,564.577575683593
45522,3601.13500976562
10420,3598.61303710937
27470,223.489807128906
3002,1878.79504394531
44261,878.455078125
31829,477.882507324218
8650,3596.55200195312
18759,3089.16796875
41438,2374.8291015625
29505,62.8857498168945
23684,765.122192382812
10689,1747.52294921875
38877,234.089904785156
40324,23.8388309478759
34187,3578.61596679687
27112,1248.90295410156
30904,2538.39794921875
39042,2464.07299804687
38423,3572.09594726562
34430,1869.626953125
2832,3461.19189453125
38964,371.015411376953
26738,16.5412902832031
19491,1428.31396484375
1493,3012.13793945312
31180,3602.84008789062
37970,3578.88891601562
24280,2673.98608398437
30052,1917.63098144531
33013,3285.1708984375
2314,1761.26403808593
38707,45.4097099304199
16063,172.52439880371
24704,365.166809082031
7381,16.8536300659179
41082,1130.83996582031
9772,2963.88403320312
31995,607.293029785156
16067,433.243408203125
29810,688.054809570312
47766,220.611495971679
15696,4.32000112533569
31287,3066.5048828125
2126,1973.07702636718
7710,3460.72900390625
20596,1300.5849609375
27778,101.05110168457
1686,299.9541015625
33650,2953.60009765625
13302,1488.57495117187
8360,137.559204101562
46890,2708.958984375
32941,3581.34790039062
34466,3434.85205078125
49317,1909.67297363281
8375,448.195495605468
35372,853.097412109375
41991,299.859313964843
38874,248.92430114746
41434,1413.61206054687
36893,2981.94702148437
36703,3087.1640625
32963,3118.5029296875
11313,346.536804199218
36205,599.603210449218
17131,2459.40502929687
33840,829.239624023437
9562,3388.60498046875
40964,2652.7939453125
9147,34.5982704162597
48185,1705.8759765625
41963,1512.42895507812
34370,3479.29711914062
24413,1766.65600585937
16920,394.698913574218
11377,402.912811279296
22396,1542.42504882812
24156,1108.03405761718
20835,2493.58203125
40133,2940.35205078125
32662,1148.61999511718
8327,3559.43603515625
28397,59.8562507629394
8816,3124.51196289062
49602,574.221984863281
10979,3191.71997070312
20214,2528.44799804687
12446,2571.06103515625
8592,3580.5810546875
20856,3244.4951171875
42607,3413.65502929687
39968,818.553588867187
33302,34.7355995178222
7706,3460.69799804687
25920,16.9087295532226
44938,2431.74389648437
42601,3460.376953125
18758,2894.32202148437
31304,3537.82202148437
47271,3601.19189453125
47898,3602.59594726562
24209,684.471374511718
23047,1798.66394042968
3937,3496.166015625
31722,972.239929199218
25503,992.98388671875
8356,116.363700866699
39763,131.991394042968
3990,3601.294921875
34448,2417.71704101562
42928,2525.52807617187
24961,2846.61499023437
20410,718.095275878906
20492,1927.89196777343
28049,346.081787109375
28797,103.766899108886
44172,2199.26391601562
12543,787.890319824218
35559,380.77749633789
23989,247.063507080078
32621,2688.2451171875
28187,392.812408447265
33898,1277.13903808593
40112,2277.36499023437
34419,1564.31201171875
11450,3604.001953125
38909,152.516296386718
1199,1.07666599750518
15166,3361.13598632812
14300,3416.3349609375
31763,2520.34790039062
42312,591.098022460937
21132,708.877380371093
42546,3603.0869140625
46781,3601.82592773437
26718,553.1298828125
44076,1170.2060546875
31264,3603.90087890625
31048,3093.47607421875
32107,109.852401733398
47687,274.009887695312
15016,2407.7958984375
26125,298.342498779296
15064,42.0256614685058
21328,1262.31799316406
3862,3602.66088867187
26940,1645.28198242187
12746,23.816120147705
17589,813.323913574218
28647,386.041809082031
45168,79.171157836914
25568,2286.0458984375
42937,1424.21496582031
20364,1503.45104980468
3824,1759.16296386718
58,711.49560546875
481,2000.86499023437
14844,1561.166015625
44721,657.329284667968
7378,67.232551574707
8241,3272.96801757812
39317,1395.05700683593
20865,3369.96704101562
37336,97.1060028076171
49121,3575.625
29547,91.0520706176757
47826,819.485900878906
13384,3084.96411132812
17423,45.6540603637695
12875,191.336303710937
40330,328.662292480468
22383,269.154998779296
9552,3491.37890625
47697,224.157897949218
1741,2732.24389648437
30936,2130.76806640625
6510,2804.39501953125
32093,2283.8798828125
22147,220.78889465332
36857,3200.26098632812
36397,95.4622268676757
7011,1166.15295410156
20834,2364.5849609375
37904,3600.92504882812
35845,104.74510192871
46878,3439.708984375
17108,64.2875137329101
24662,1265.416015625
21026,2040.42004394531
24631,2675.26904296875
7215,318.822204589843
30168,3276.23999023437
32416,2979.00390625
40859,1259.12805175781
41896,349.8291015625
37709,3430.3291015625
7145,672.108703613281
7558,3591.02294921875
23133,356.506286621093
24481,2372.38500976562
21607,148.124603271484
11283,274.21841430664
9612,3342.251953125
20512,1353.71398925781
39662,1261.87805175781
8615,3149.61499023437
1273,566.01123046875
43944,3162.86791992187
43578,1074.82104492187
36858,2944.45703125
35305,887.170776367187
9301,3362.54296875
13571,945.871398925781
13310,1492.02294921875
16985,164.882293701171
35226,95.4946212768554
41072,1236.41394042968
19743,104.849899291992
40257,683.896301269531
45563,3580.77099609375
42932,2033.23498535156
30559,1322.03198242187
35031,5.99319601058959
20385,1931.01501464843
33669,1296.02294921875
20753,1555.89501953125
15513,92.2761001586914
8184,3462.36303710937
49209,3154.06298828125
4143,3602.4990234375
47176,3600.97290039062
29379,29.4529705047607
3925,3602.10009765625
47200,3602.11596679687
22057,567.439392089843
45341,3397.17309570312
10940,3500.43896484375
4229,3602.08203125
39781,712.752990722656
25822,403.851593017578
5931,2189.66796875
6841,788.810302734375
27987,286.184112548828
35785,232.939102172851
10767,2288.09912109375
869,3554.15087890625
34345,3400.81396484375
31497,3545.92211914062
42899,3525.37890625
27943,1255.21398925781
21776,245.312103271484
33953,81.5832901000976
4779,1952.86694335937
31849,505.626708984375
19516,1309.31005859375
23218,4.41347217559814
49112,3540.28393554687
41514,635.622497558593
32811,2532.51293945312
12926,28.7806396484375
43084,2616.15698242187
14369,1915.36303710937
30358,3573.7890625
39839,1138.375
4009,3601.58911132812
24923,241.130004882812
19508,1543.25305175781
46863,3462.64306640625
2878,3118.97290039062
32030,246.817398071289
7216,278.974304199218
30324,3504.10595703125
25499,1003.70098876953
48336,139.04800415039
9684,2139.61791992187
7133,945.533996582031
26362,1035.85900878906
11852,2370.27099609375
21100,1555.78295898437
34878,723.322021484375
22504,3600.51708984375
38561,3583.7880859375
33943,588.521423339843
23258,414.445190429687
2567,2054.06298828125
30944,2654.71508789062
2877,3144.32788085937
5854,2513.96997070312
43623,1241.96997070312
1698,700.644775390625
25789,757.772888183593
45985,3592.96801757812
14908,3604.14697265625
11522,69.8481903076171
13480,436.462188720703
5254,2521.47802734375
39944,1937.44702148437
22033,51.28902053833
13544,1044.88598632812
9736,3603.47509765625
6597,696.445617675781
38523,3602.01000976562
21767,585.039672851562
29679,695.30078125
48698,2245.498046875
40177,3403.40209960937
4890,3461.44506835937
39969,590.787475585937
33437,779.246215820312
35048,585.337585449218
34397,1446.95495605468
30112,696.787414550781
48095,3602.2939453125
11693,3110.23291015625
6826,1445.82397460937
44681,1108.0439453125
11891,2937.06201171875
9561,3319.205078125
28326,139.200805664062
27000,1524.88903808593
40012,211.429306030273
4116,3602.17309570312
35333,864.51171875
18431,104.132400512695
22571,3603.873046875
11670,3566.01293945312
49349,1572.96997070312
4622,82.612060546875
47344,3560.57397460937
5287,3257.48388671875
35520,235.876907348632
35599,798.835693359375
49259,3590.1201171875
49389,983.32568359375
34291,2229.80395507812
18864,283.678405761718
44194,934.947204589843
2955,3472.10888671875
5801,3582.86108398437
3761,7.13972902297973
36115,171.11929321289
32209,1376.03601074218
33737,1303.48596191406
6940,2.10226893424987
40206,545.44580078125
37656,2703.35400390625
8647,3437.24096679687
46259,450.671112060546
36888,3192.68798828125
18273,2829.88891601562
45078,2382.39208984375
13691,164.27000427246
43009,2388.15209960937
46973,2184.3740234375
49281,3481.6650390625
34275,1503.67797851562
21693,202.972900390625
31584,1542.35595703125
466,467.8251953125
17686,614.984008789062
30843,912.83837890625
3656,557.769226074218
16133,2138.7119140625
40772,550.543273925781
49542,2775.63989257812
29949,741.226318359375
11991,181.079299926757
15088,3104.44702148437
29757,284.140411376953
23007,98.739631652832
5880,303.384307861328
36634,3190.60400390625
3615,1406.59399414062
49331,1393.14099121093
34322,3522.9541015625
26982,1459.10400390625
13546,650.799011230468
13191,646.116516113281
5135,1064.05505371093
49636,201.082000732421
26501,89.3273696899414
18745,1007.71899414062
46414,28.414680480957
1281,281.873809814453
45525,3601.0830078125
21480,85.3302688598632
7299,264.209808349609
2145,2358.1708984375
45133,871.960815429687
33270,479.94790649414
30537,743.68701171875
35621,74.03955078125
30768,2530.76708984375
42452,1234.99194335937
40777,115.755302429199
39045,3137.0419921875
1201,2.40613102912902
25864,757.289306640625
50051,239.182907104492
35238,34.0387001037597
42145,1880.373046875
49168,3447.18408203125
1791,3603.18798828125
22083,454.505096435546
11411,1443.833984375
990,2331.07495117187
45427,3601.61499023437
23086,661.247924804687
20392,1073.57604980468
4276,3601.90600585937
23845,2765.037109375
25923,339.505187988281
17270,481.680511474609
13834,32.6786308288574
22793,738.634887695312
1158,290.881408691406
24205,489.719604492187
43805,199.099304199218
49103,3527.9580078125
8257,3602.97802734375
36715,1803.64099121093
28090,45.2937507629394
44740,1266.26599121093
40237,1976.86096191406
11039,3375.5
35233,133.436203002929
37159,2044.11096191406
26858,1924.09704589843
38562,3596.63989257812
10240,3603.5859375
31806,865.550170898437
19252,98.1506118774414
22499,3517.94995117187
48734,554.392700195312
15709,439.825805664062
38032,3270.26611328125
24487,1763.16796875
23945,0.242665797472
8684,3463.00805664062
2948,3466.94799804687
16997,733.553283691406
38679,1267.78100585937
42705,2710.4951171875
49382,692.929626464843
34024,951.506469726562
43357,674.095275878906
3116,3545.26904296875
49627,502.758392333984
35216,17.3052902221679
8169,3462.40209960937
39783,842.93408203125
8016,3460.97900390625
25343,11.3281898498535
26335,2588.9169921875
27306,1427.05395507812
32517,3418.45288085937
22061,238.33740234375
29875,807.588623046875
26889,2667.34692382812
14588,423.657806396484
10396,3601.64794921875
1775,3518.57495117187
16073,480.23989868164
8962,554.88623046875
29926,1224.51904296875
26065,51.2608604431152
4473,1779.64196777343
25711,1523.33605957031
31372,3602.6708984375
21252,350.467895507812
10943,3603.18798828125
10721,3603.38989257812
34208,3125.39892578125
20504,1822.92797851562
38474,2748.38110351562
4908,3602.60400390625
39332,1509.46594238281
36644,3119.19409179687
27008,1846.68200683593
15637,310.384185791015
13275,423.060607910156
36979,850.38623046875
7006,680.984375
5676,3460.60498046875
7509,1375.26599121093
43923,1817.69604492187
22001,157.371200561523
20340,1526.03002929687
17847,459.521514892578
22591,3603.76098632812
545,460.291198730468
9754,3603.4208984375
43265,558.333618164062
28150,300.174407958984
8709,3462.30004882812
26363,1087.43701171875
3080,1380.72302246093
30240,3580.1640625
9937,109.552299499511
9123,72.0395431518554
23634,429.600006103515
17603,794.200317382812
46509,61.3624992370605
26483,139.35969543457
31232,3601.57006835937
18755,2139.6630859375
6579,1618.84399414062
36305,183.93879699707
34863,779.021484375
43770,652.362487792968
37495,489.919403076171
37804,3572.34594726562
46031,598.038391113281
39845,409.570892333984
23907,856.862976074218
15498,383.307006835937
18119,10.7171297073364
1439,504.130401611328
11153,1811.05603027343
37522,4.91659593582153
8567,3463.59106445312
43881,2379.30688476562
37658,2124.23510742187
39438,1440.626953125
43969,3465.462890625
26019,330.871704101562
50132,427.681884765625
42815,1204.43298339843
36624,3249.56909179687
44193,527.630310058593
48745,406.900390625
2468,3368.1640625
4942,2342.30810546875
28272,204.799896240234
25753,2107.22094726562
21765,748.224182128906
36408,186.017700195312
10249,3603.8798828125
2139,966.777099609375
26703,207.791107177734
30885,3375.06005859375
48247,54.5264511108398
36148,49.4786987304687
45841,3595.92504882812
28276,197.635803222656
28314,194.735702514648
1539,2437.36596679687
45473,3601.3310546875
44266,448.796905517578
48616,3224.14990234375
35286,588.063598632812
2539,1613.98303222656
38098,2717.55810546875
33586,1019.57501220703
10703,3106.11499023437
21180,3601.44409179687
160,3436.61010742187
41589,2360.21411132812
29868,1002.16497802734
35501,448.988189697265
36646,3041.17407226562
24571,1828.73706054687
2930,3365.98608398437
8678,3530.26293945312
4185,3602.1259765625
47580,711.567810058593
406,1856.17700195312
31135,2925.330078125
4134,3602.6220703125
37596,1137.79895019531
34411,1854.05895996093
38760,122.80239868164
42130,2938.17993164062
44944,2790.16796875
38983,1926.04797363281
14153,18.6447505950927
17865,17.354600906372
20409,514.63818359375
35670,23.9977703094482
39772,1018.95599365234
46832,3600.74096679687
18834,1316.17797851562
30146,3574.01489257812
8524,950.92578125
34267,946.030517578125
44313,110.922096252441
22772,957.955200195312
39294,1900.68395996093
35999,474.799591064453
49443,3600.78100585937
20961,664.687072753906
44143,1007.6669921875
40097,2070.69506835937
45167,176.381607055664
39842,645.243225097656
8955,1270.71105957031
13300,1426.93994140625
40111,2228.52197265625
21179,3595.93603515625
366,672.618774414062
25469,674.34619140625
47679,539.435424804687
20500,1831.12194824218
42989,3203.69799804687
31129,1776.30297851562
24775,522.319580078125
36995,1412.74401855468
7098,2012.35705566406
6165,3223.7958984375
8217,3601.85009765625
42620,3151.71704101562
45162,301.007293701171
10200,3603.11303710937
39233,2011.85302734375
6830,979.845520019531
24552,2337.02587890625
18976,605.08251953125
42628,2371.06103515625
36292,231.056594848632
37928,3599.64794921875
27932,343.589202880859
29976,1138.08203125
16541,233.061401367187
29992,1242.09204101562
18175,2484.248046875
3853,3603.13891601562
45493,3601.541015625
22864,350.979095458984
28156,394.471588134765
34186,3590.52197265625
22777,704.592102050781
13707,352.644500732421
2851,3461.40991210937
9553,3598.21801757812
164,3465.10888671875
30966,787.193725585937
45940,3600.05297851562
43918,2241.05395507812
35930,3563.94506835937
48585,1817.98596191406
33501,510.409301757812
32553,3255.8779296875
40117,3231.83203125
2566,2103.93701171875
31710,730.364379882812
43996,2637.43090820312
4976,2235.30102539062
47364,3593.56005859375
37840,3598.97290039062
14585,641.497680664062
35488,170.54800415039
10486,775.726379394531
48602,1954.13195800781
6401,90.9661865234375
22577,3580.89892578125
5969,3176.39501953125
38301,1459.64001464843
14507,436.688110351562
30276,3291.43505859375
14695,95.0986404418945
16798,0.176466897130013
17442,1948.36499023437
32024,681.370727539062
31898,1443.28601074218
11468,3604.1669921875
1200,58.0236701965332
38308,1587.94104003906
18469,105.175399780273
36208,486.021087646484
41876,1439.78894042968
15987,1060.98596191406
18924,2452.18603515625
22110,197.864501953125
31252,3588.62109375
20058,604.374328613281
47933,1368.70104980468
47278,3601.74194335937
33596,587.099182128906
7732,3461.037109375
22000,287.572601318359
20795,992.30517578125
30134,1230.90002441406
32186,2648.02392578125
21086,1139.75305175781
15065,132.79490661621
10911,442.344909667968
38302,1479.93005371093
1386,1027.07995605468
29666,2256.40991210937
6462,3388.39111328125
30210,3132.3701171875
42779,626.937805175781
26375,463.939697265625
5910,518.960083007812
40382,286.947387695312
49029,1250.57397460937
34304,2819.23901367187
36188,1369.34899902343
41146,181.218399047851
43204,2122.56298828125
38647,2333.52709960937
33291,867.307983398437
41983,619.353576660156
40189,1940.17602539062
6614,92.7942199707031
44244,1992.36499023437
36373,130.972396850585
26099,49.9852600097656
47326,3602.248046875
34736,549.561218261718
36847,2523.53393554687
36309,83.3027114868164
18237,2744.64990234375
19047,711.796875
11387,1517.79797363281
47639,66.2582778930664
20522,1880.36596679687
11761,562.475524902343
40198,1558.00500488281
43306,1332.8310546875
21970,36.4041786193847
48045,2003.94995117187
16597,59.0817604064941
9917,312.653015136718
20139,1913.0810546875
44709,75.4340667724609
15170,1494.53894042968
47965,1530.88500976562
29638,1296.24194335937
37095,1583.40698242187
32540,3263.63598632812
8855,3599.80200195312
20144,2634.65600585937
29056,125.927001953125
34708,107.695396423339
11015,1381.1259765625
32519,3013.580078125
43532,1835.85498046875
31074,3468.67602539062
48124,3602.03588867187
5224,252.046401977539
13668,84.8240280151367
31948,829.228881835937
50493,343.783996582031
6522,2418.98706054687
10679,2041.58203125
30565,1195.76501464843
22627,3602.7060546875
17622,2062.15209960937
38463,3315.6689453125
36596,2606.84008789062
30419,1613.78894042968
13875,14.3941402435302
10389,3602.498046875
45876,3600.77197265625
27063,2153.9140625
43543,561.450988769531
38433,3582.85205078125
45350,3602.30200195312
9672,2583.46801757812
30160,2581.212890625
10526,255.264297485351
30301,2868.26708984375
25981,1020.39099121093
47165,2585.48388671875
23648,480.265991210937
11430,3439.31689453125
46974,2583.88305664062
23836,1517.16296386718
20331,2443.10498046875
21166,2348.30200195312
16925,24.0917491912841
8156,3461.93090820312
476,1875.41003417968
17940,230.891204833984
43172,2482.51708984375
37105,1534.57202148437
21379,664.464111328125
5748,3462.19311523437
41825,2546.876953125
23074,778.252685546875
1758,3212.2529296875
39189,2605.51708984375
49514,3600.65502929687
2415,3460.84790039062
34886,1478.18896484375
45499,3600.77197265625
30108,1289.96801757812
4448,1367.45495605468
19701,566.846008300781
38196,88.8506698608398
32607,2771.64892578125
10296,3602.47412109375
16437,2000.61206054687
24889,1064.84094238281
21506,89.7732467651367
48078,3216.13403320312
38390,2038.89794921875
11460,3603.91796875
32927,3597.20288085937
34546,1276.333984375
14297,3558.1708984375
39425,635.971618652343
8109,3461.71899414062
45595,1822.05200195312
3844,3603.49389648437
26502,49.1867904663085
19375,889.255981445312
11401,750.202087402343
42490,2074.84497070312
3845,3603.2080078125
7552,3591.6220703125
48540,201.559997558593
42894,3551.73291015625
4760,1405.82202148437
17110,31.4900608062744
35283,377.515197753906
13438,3304.06201171875
24761,752.556213378906
23552,26.534309387207
20148,2711.53295898437
41079,1448.47094726562
29440,512.860473632812
11994,615.226684570312
14766,758.621826171875
16550,412.837585449218
41204,961.561584472656
39857,1419.40295410156
25286,2028.59497070312
35064,1495.2509765625
23290,2546.0859375
3784,394.260803222656
32697,1036.95202636718
34693,27.5473308563232
6411,913.49951171875
41377,1406.74401855468
27742,308.213714599609
43413,1236.83801269531
22700,1820.77001953125
22680,964.197814941406
42596,2575.74389648437
48072,2669.56005859375
11426,3540.54296875
20215,2660.63500976562
47943,2048.51391601562
26008,697.144775390625
7571,2061.96704101562
18295,1361.78894042968
49276,3601.27197265625
816,818.12451171875
24994,1046.45703125
10121,3602.998046875
37626,3002.76806640625
32421,3176.88891601562
27208,242.232696533203
30003,3497.56494140625
19739,28.9756507873535
14280,3137.29809570312
184,3045.51000976562
5843,1468.09594726562
30290,3427.55297851562
19513,1320.38696289062
44524,393.116485595703
43191,1207.36999511718
45140,946.894287109375
47876,3207.40795898437
43628,994.691711425781
3163,1582.06201171875
50075,609.291015625
45906,3600.70190429687
44852,877.992126464843
46750,3601.18408203125
28319,161.45849609375
47248,3602.2451171875
33296,1111.60998535156
20238,860.437377929687
7321,92.6990737915039
43359,868.929870605468
27512,40.9706382751464
3840,3603.68896484375
8268,3602.72094726562
32640,2697.86499023437
33688,1817.0810546875
45664,3602.22705078125
25192,3547.7080078125
11188,482.45669555664
8822,3263.34106445312
33262,296.089294433593
113,2535.35302734375
45487,3601.85888671875
480,2362.26293945312
32141,460.321411132812
48146,3602.35107421875
49104,3435.7548828125
43178,2127.7119140625
34351,3199.27294921875
44774,594.71240234375
17273,1061.32299804687
34140,2487.61499023437
14253,135.041305541992
13545,977.047302246093
27270,1037.70202636718
1064,39.0055503845214
6698,84.1009368896484
16164,3208.73095703125
44047,619.605285644531
41862,1226.4990234375
21352,509.998596191406
30878,2250.80200195312
5007,1286.22595214843
25722,1125.23706054687
45013,910.327209472656
7303,270.742706298828
49194,3601.54711914062
26579,330.959197998046
2739,3604.09594726562
22458,2784.0390625
20265,2088.55004882812
48259,319.303985595703
24563,2273.97705078125
27079,721.112915039062
31821,432.442291259765
17859,228.173400878906
9711,3603.15405273437
45610,3545.57788085937
10740,3217.05395507812
19916,387.57080078125
25538,1149.77294921875
38892,229.21240234375
8907,2538.67504882812
42754,682.477416992187
38130,3234.31494140625
39379,670.327819824218
27140,2655.54809570312
41402,392.10171508789
41089,529.152587890625
8915,3532.30395507812
48627,3526.01611328125
34217,2906.36694335937
15106,2830.11401367187
15678,45.9456710815429
38314,1071.85705566406
433,1183.02099609375
20281,3583.43408203125
44429,2044.28894042968
40831,561.367614746093
41151,352.16519165039
29441,426.20849609375
20665,261.206787109375
32613,2748.55102539062
6188,1804.71203613281
42383,3285.587890625
7252,1197.68505859375
45369,3602.36889648437
31036,3490.27807617187
25474,1025.96203613281
27561,156.44189453125
27575,288.79150390625
45830,3592.73706054687
45353,3603.05102539062
22429,3135.57397460937
36544,1521.74194335937
9610,3030.998046875
5568,74.5463714599609
37548,1212.83801269531
35367,690.231079101562
29544,47.7221412658691
19645,1437.53796386718
6413,1662.77404785156
7130,1089.21496582031
46320,71.0683288574218
18845,297.776000976562
5199,738.475891113281
44305,784.853515625
12497,496.251007080078
20688,521.352294921875
19400,280.630798339843
35464,316.591888427734
46963,2360.07006835937
45033,1825.81396484375
11402,1688.74194335937
49255,3599.71508789062
23126,161.308898925781
4313,3600.81909179687
10285,3603.46411132812
26252,719.219970703125
30438,3320.083984375
14486,405.35269165039
12178,1032.71203613281
42170,1074.48999023437
5742,3461.86791992187
18264,1375.42602539062
10316,3603.51293945312
25006,931.036682128906
43887,3022.13305664062
38979,1073.47302246093
37774,3601.82592773437
44570,868.528625488281
21597,126.361297607421
23994,7.76799011230468
31842,348.291198730468
18785,3256.60009765625
32774,2068.51708984375
27477,54.3916091918945
38806,450.061614990234
44982,587.819580078125
13292,97.4253997802734
25039,1558.03601074218
36499,3487.3359375
44344,3462.51904296875
37723,3373.01611328125
33968,257.722106933593
11148,1270.77697753906
14732,1.91286695003509
49175,2983.376953125
11780,42.5263481140136
13452,567.518188476562
39288,2603.29907226562
38683,742.435791015625
38019,3350.77001953125
27310,1067.26196289062
9590,3477.1630859375
11534,741.225830078125
5623,188.925903320312
6117,1077.91394042968
21284,1261.8759765625
23023,1485.07995605468
30993,1938.25305175781
30613,2106.1640625
18757,2812.88598632812
41642,2027.64501953125
44500,515.49658203125
7317,109.5166015625
7251,1168.82995605468
29649,1894.88500976562
37956,3541.44897460937
17290,361.134613037109
44484,1039.3349609375
47713,359.861785888671
47427,3296.6640625
18303,2026.92199707031
46030,749.607421875
42998,3059.40893554687
41740,3602.95703125
15289,484.078308105468
38969,322.008605957031
12304,3603.96704101562
21360,1036.85095214843
21314,1558.01000976562
33642,920.335205078125
24659,1462.36206054687
9429,387.136901855468
23754,1738.63598632812
13582,649.268920898437
10310,3602.82397460937
3817,1048.9599609375
10322,3602.97412109375
38324,450.111602783203
6430,2328.76489257812
27031,490.04638671875
39945,1444.51196289062
49532,2804.78393554687
39338,2062.97705078125
38497,3277.97607421875
22768,1098.041015625
45817,3601.18408203125
28134,498.613311767578
35918,3600.92700195312
3599,1315.40905761718
27941,998.660278320312
38685,277.910491943359
38684,477.770111083984
14363,1490.48400878906
36572,2739.52099609375
47260,3602.07006835937
40348,517.311096191406
22607,3599.51489257812
38241,541.691528320312
1269,255.24169921875
42831,2820.27001953125
28671,1972.96203613281
31380,3521.03100585937
32305,3598.17407226562
9978,681.617126464843
9764,3177.48803710937
35699,12.1876802444458
41035,2915.42602539062
23697,1414.96801757812
6282,28.813720703125
5772,3464.4580078125
31425,2122.77099609375
41940,254.825897216796
6028,1394.75305175781
22625,3602.70703125
26112,92.0923233032226
17864,5.46307277679443
37436,497.390502929687
34502,3534.55297851562
31266,3603.48388671875
12884,25.2707996368408
11124,39.1578407287597
43080,2767.01611328125
24289,2089.91796875
11001,569.392822265625
29610,500.861694335937
43435,1240.873046875
3101,3136.69189453125
39010,3599.623046875
23858,2029.45397949218
23177,1842.99194335937
111,2788.25708007812
47780,258.29849243164
19428,1914.26000976562
33401,28.804609298706
38345,190.210205078125
26429,897.899719238281
12261,2669.60009765625
5265,1991.65502929687
4780,2014.21899414062
5898,189.348403930664
10010,1213.27294921875
15566,216.240203857421
1822,3504.68505859375
50082,170.810501098632
43046,2961.88989257812
40706,516.877014160156
34085,3384.86596679687
5806,3550.53198242187
39333,1288.49694824218
6492,2824.18090820312
44179,1788.91296386718
39008,3602.52587890625
3849,3603.48510742187
10996,1162.76403808593
7949,1528.51794433593
9715,3603.32299804687
31246,3603.25903320312
371,79.7210235595703
31179,3602.93188476562
5029,94.551773071289
20181,2682.69702148437
37228,138.945495605468
39488,1672.11999511718
12341,3602.27490234375
21111,914.705688476562
32087,894.222229003906
8608,3598.56909179687
32178,1982.2900390625
21094,2224.18408203125
37374,212.207794189453
44310,209.693695068359
8193,3474.22290039062
38531,3521.90209960937
36600,1355.48498535156
44237,1712.80395507812
20115,1538.09899902343
23105,65.8794174194335
20411,1012.58697509765
36746,3602.89404296875
49277,3601.53393554687
20149,2813.1650390625
9929,561.836303710937
28618,40.240909576416
36043,586.822326660156
30446,2439.47412109375
48148,3602.13989257812
40188,2025.13000488281
14327,3601.51098632812
4885,3461.68701171875
4918,2695.89111328125
26174,32.9207382202148
42095,2947.09790039062
46744,3392.93798828125
3240,371.244995117187
19057,2647.14990234375
23799,440.621887207031
42465,1282.26293945312
9498,794.180603027343
39514,3011.94799804687
34361,3052.80810546875
10149,3603.8740234375
39428,1392.67602539062
31545,2842.77197265625
11769,215.467498779296
